località,lat,lon,time,temperatura_media,neve,pioggia,sole,nebbia,vento
Formigal-Panticosa,42.7678,-0.3789,2025-01-30,-6.004122988691821,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-01-31,-4.865059779403896,0,0,1,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-02-01,0.4448050044026463,1,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-02,1.7423005068566897,1,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-03,1.0461822379703172,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-04,0.4502102869290586,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-05,-0.3694342257229968,1,0,0,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-02-06,2.153036623831727,0,1,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-07,-3.0065943791877503,1,0,0,1,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-08,3.710363053517006,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-09,3.07082343422852,0,0,0,1,1
Formigal-Panticosa,42.7678,-0.3789,2025-02-10,0.2631978061196545,1,0,0,1,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-11,-2.298207370678832,0,0,1,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-02-12,2.689571548052889,0,0,0,1,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-13,-1.1518755990718423,1,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-14,-3.774425078171211,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-15,0.5635772224275326,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-16,-0.8975495905370927,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-17,0.6322296878814067,1,0,0,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-02-18,2.8335700656569163,0,1,0,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-02-19,0.8136352762057008,1,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-20,2.1186747989023926,0,1,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-21,-1.375469504399944,0,0,1,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-02-22,-1.7206373111388324,1,0,0,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-02-23,-0.8022057413568868,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-24,-0.5213815268973905,0,0,1,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-02-25,0.937857912341702,1,0,0,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-02-26,-1.6939822029676312,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-27,4.783968845418638,0,1,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-02-28,-2.282351465623765,1,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-01,0.7176374727011945,0,0,1,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-03-02,-0.4455608063129537,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-03,4.486458717130549,0,1,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-04,3.4360470260892053,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-05,-0.0593312170862434,1,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-06,1.879255287918704,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-07,2.6816859786846123,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-08,1.797844836979036,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-09,3.3298626292234816,0,0,1,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-03-10,4.538310537270919,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-11,-0.0135716461092401,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-12,0.5736950014129678,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-13,3.104843501045403,0,1,0,1,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-14,2.165668438171388,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-15,-3.4902803641368463,1,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-16,-2.7753800374229725,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-17,-1.3295015790390683,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-18,2.484950839220409,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-19,-1.787875990084398,1,0,0,1,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-20,5.23634498478247,0,1,0,1,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-21,2.3576473639629985,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-22,-0.2103572882345949,0,0,0,1,1
Formigal-Panticosa,42.7678,-0.3789,2025-03-23,-0.924438521284662,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-24,1.7255930949881293,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-25,-1.9570054344645085,0,0,0,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-03-26,2.414367335407939,0,0,1,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-03-27,0.5630140024224937,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-28,-1.5481259998092094,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-29,2.027821006266179,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-30,-1.2041031864501162,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-03-31,3.840337691037762,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-01,-1.1443391132000276,0,0,0,1,1
Formigal-Panticosa,42.7678,-0.3789,2025-04-02,3.3336192273387417,0,1,0,1,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-03,2.119859429622238,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-04,4.5939973385307935,0,1,0,1,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-05,4.980809017888015,0,1,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-06,0.8186063358261011,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-07,6.344947509392885,0,1,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-08,-0.3360283987735886,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-09,1.7846756200784542,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-10,5.10532184523255,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-11,0.7295390605554011,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-12,-1.103994223710333,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-13,1.202862329388418,0,0,0,1,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-14,3.1990757629902413,0,0,1,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-04-15,2.3577092057297504,0,1,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-16,1.6145311957841142,0,0,1,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-04-17,2.505018571938815,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-18,2.1834000369503466,0,0,1,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-04-19,-1.338577377978078,1,0,0,1,1
Formigal-Panticosa,42.7678,-0.3789,2025-04-20,2.351692314675608,0,1,0,1,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-21,-0.4191970736817625,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-22,4.862830980780056,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-23,1.3100796708373337,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-24,0.9722437871159908,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-25,0.5528750878846247,0,0,0,1,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-26,2.9362221385574774,0,0,0,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-04-27,3.1295327993493856,0,1,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-28,1.1022298394098935,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-29,2.4827178891747845,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-04-30,1.0660918062689109,0,0,1,0,1
Formigal-Panticosa,42.7678,-0.3789,2025-05-01,1.9512867302051928,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-05-02,4.43367619909416,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-05-03,4.107187732381277,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-05-04,0.8286659548045212,1,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-05-05,-0.7496677390634545,0,0,1,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-05-06,3.1554921327000818,0,1,0,1,1
Formigal-Panticosa,42.7678,-0.3789,2025-05-07,2.8595800459582748,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-05-08,0.0014466965232315,0,0,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-05-09,2.801616520469926,0,1,0,0,0
Formigal-Panticosa,42.7678,-0.3789,2025-05-10,3.698584650183959,0,0,1,0,1
Grandvalira,42.542,1.7336,2021-11-20,15.505925914320704,0,0,0,0,0
Grandvalira,42.542,1.7336,2021-11-21,11.795804250787995,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-11-22,12.464503857543288,0,0,0,0,0
Grandvalira,42.542,1.7336,2021-11-23,14.8973029022442,0,1,0,1,0
Grandvalira,42.542,1.7336,2021-11-24,15.342066721502128,0,0,0,1,0
Grandvalira,42.542,1.7336,2021-11-25,15.879780427761112,0,1,0,1,1
Grandvalira,42.542,1.7336,2021-11-26,17.489709958870844,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-11-27,12.51433772677721,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-11-28,13.12123684346708,0,1,0,0,0
Grandvalira,42.542,1.7336,2021-11-29,14.8497901782669,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-11-30,16.517042429304382,0,1,0,0,0
Grandvalira,42.542,1.7336,2021-12-01,-2.1868968103318536,0,0,1,0,1
Grandvalira,42.542,1.7336,2021-12-02,-0.7919218607662222,1,0,0,0,0
Grandvalira,42.542,1.7336,2021-12-03,-2.6277958239368906,1,0,0,1,0
Grandvalira,42.542,1.7336,2021-12-04,-2.52855249724838,1,0,0,0,0
Grandvalira,42.542,1.7336,2021-12-05,-0.1485366446836984,1,0,0,1,0
Grandvalira,42.542,1.7336,2021-12-06,-4.092011519235497,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-12-07,-2.170421739778198,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-12-08,-2.649154829886778,1,0,0,1,0
Grandvalira,42.542,1.7336,2021-12-09,-2.318909738233448,1,0,0,1,0
Grandvalira,42.542,1.7336,2021-12-10,-1.174560050433111,1,0,0,0,1
Grandvalira,42.542,1.7336,2021-12-11,-4.794853809119157,1,0,0,1,1
Grandvalira,42.542,1.7336,2021-12-12,-4.298918859069804,1,0,0,0,0
Grandvalira,42.542,1.7336,2021-12-13,-4.078295975911892,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-12-14,-2.5669131260240965,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-12-15,-0.8064602236184326,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-12-16,-2.920776809538205,0,0,0,0,0
Grandvalira,42.542,1.7336,2021-12-17,-3.6346554002127034,0,0,0,0,0
Grandvalira,42.542,1.7336,2021-12-18,-2.8115874898172484,1,0,0,0,0
Grandvalira,42.542,1.7336,2021-12-19,-6.796559793843979,0,0,1,0,1
Grandvalira,42.542,1.7336,2021-12-20,-2.3113909775326897,0,0,0,0,0
Grandvalira,42.542,1.7336,2021-12-21,-3.282507735857152,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-12-22,-7.993656907909614,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-12-23,-3.224120893706236,1,0,0,0,1
Grandvalira,42.542,1.7336,2021-12-24,-5.163373834825709,1,0,0,0,1
Grandvalira,42.542,1.7336,2021-12-25,-0.8881073893953424,0,0,0,1,0
Grandvalira,42.542,1.7336,2021-12-26,-0.2929111841679734,0,0,0,0,0
Grandvalira,42.542,1.7336,2021-12-27,-5.620333517301553,0,0,0,1,0
Grandvalira,42.542,1.7336,2021-12-28,-2.6618370116278443,0,0,0,0,1
Grandvalira,42.542,1.7336,2021-12-29,-0.7859555045806217,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-12-30,-4.6416216255802,0,0,1,0,0
Grandvalira,42.542,1.7336,2021-12-31,-5.175704676407088,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-01-01,-4.065882478216756,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-01-02,-2.959321434727106,1,0,0,1,0
Grandvalira,42.542,1.7336,2022-01-03,-4.968307541587713,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-01-04,0.2272784197158843,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-01-05,-0.6427517557297442,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-06,-1.379737810934829,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-01-07,-2.170945479044677,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-01-08,3.4230365108521577,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-01-09,-2.240569010798247,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-10,-4.810336533210615,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-11,-1.2606242546038675,1,0,0,1,0
Grandvalira,42.542,1.7336,2022-01-12,-1.7750842192911502,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-01-13,-1.124865707596467,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-14,-1.006798663568678,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-01-15,-5.657579700567907,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-16,1.8975044208323115,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-01-17,-4.786191212385549,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-18,-6.671697188866448,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-19,-2.832567270098171,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-01-20,-1.922813378751131,1,0,0,0,1
Grandvalira,42.542,1.7336,2022-01-21,-2.042769650699434,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-01-22,-0.0936575171154641,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-23,0.0678002788359202,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-24,-2.9521686451583173,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-01-25,-1.852341909075805,1,0,0,0,1
Grandvalira,42.542,1.7336,2022-01-26,-0.862501913823511,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-27,-2.872109389196494,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-01-28,-0.4377449180862438,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-29,1.9685719500140904,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-01-30,-3.292707787268413,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-01-31,-1.1781546592802583,1,0,0,1,0
Grandvalira,42.542,1.7336,2022-02-01,3.1133871679725136,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-02-02,2.846938643331902,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-03,-2.378484140940905,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-04,-1.945569279758247,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-05,-1.5594910366407475,1,0,0,1,0
Grandvalira,42.542,1.7336,2022-02-06,-0.6824974061111457,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-02-07,2.746566862715921,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-02-08,-2.3821236534777617,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-02-09,-0.7431729274118797,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-10,-0.5827435193494277,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-11,-1.8688076264586784,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-02-12,1.084563480503852,0,0,0,1,1
Grandvalira,42.542,1.7336,2022-02-13,1.7639669456236151,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-14,-4.612956463245302,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-15,0.5469865075556299,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-02-16,0.2375409472673069,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-17,-1.79199340797145,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-02-18,-1.085783345886294,1,0,0,1,1
Grandvalira,42.542,1.7336,2022-02-19,2.421831262687192,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-20,2.9418939335678878,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-02-21,-2.8446353119856465,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-02-22,2.2045446659422225,0,1,0,0,0
Grandvalira,42.542,1.7336,2022-02-23,2.462822219165254,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-24,-2.2829659868002103,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-25,-1.436763635779645,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-26,0.0343979255684354,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-02-27,-1.213306773032913,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-02-28,-1.6028798937718411,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-03-01,5.85161337739771,0,0,0,1,1
Grandvalira,42.542,1.7336,2022-03-02,0.372397501446613,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-03-03,3.760648224180459,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-03-04,3.1745011190649786,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-03-05,1.0963563014808382,1,0,0,0,1
Grandvalira,42.542,1.7336,2022-03-06,0.3873091514455766,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-03-07,3.3676741230259224,0,1,0,1,0
Grandvalira,42.542,1.7336,2022-03-08,5.352987428253833,0,1,0,1,0
Grandvalira,42.542,1.7336,2022-03-09,-1.1165318253128094,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-03-10,4.313784274245094,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-03-11,1.7507046415762275,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-03-12,-1.1738476507452908,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-03-13,0.5669567534493334,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-03-14,1.798976705635062,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-03-15,1.319185919381411,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-03-16,5.813580988961904,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-03-17,4.500985097873754,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-03-18,-1.060092168141888,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-03-19,5.536577197168782,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-03-20,0.3925741583064637,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-03-21,4.639364954536263,0,1,0,1,0
Grandvalira,42.542,1.7336,2022-03-22,2.086902904005684,0,1,0,1,0
Grandvalira,42.542,1.7336,2022-03-23,-2.6153196083294583,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-03-24,1.9204312193630817,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-03-25,0.7149860494743665,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-03-26,-0.2502665051226684,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-03-27,1.4633637930208483,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-03-28,0.69303608570468,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-03-29,1.9264634267651213,1,0,0,1,0
Grandvalira,42.542,1.7336,2022-03-30,-1.0187235083355914,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-03-31,1.0160283848794314,0,0,0,1,1
Grandvalira,42.542,1.7336,2022-04-01,5.453700196535549,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-04-02,7.064463824091256,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-04-03,0.1644362196146134,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-04-04,4.744357891628108,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-04-05,-0.5566125368113313,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-04-06,4.247081574934908,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-04-07,2.1839431851301523,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-04-08,-2.4638566674981037,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-04-09,0.7169408127878243,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-04-10,3.931699747417913,0,1,0,1,0
Grandvalira,42.542,1.7336,2022-04-11,2.0769454950068456,0,1,0,1,0
Grandvalira,42.542,1.7336,2022-04-12,2.7087069285387466,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-04-13,0.9979315073462918,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-04-14,1.1663929978999696,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-04-15,6.3242474275115415,0,1,0,0,0
Grandvalira,42.542,1.7336,2022-04-16,2.2697504768309886,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-04-17,5.156982333563885,0,1,0,0,0
Grandvalira,42.542,1.7336,2022-04-18,4.093847944155554,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-04-19,0.6045629915166217,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-04-20,5.728333693250946,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-04-21,5.166688095174613,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-04-22,5.2146315190884085,0,1,0,0,0
Grandvalira,42.542,1.7336,2022-04-23,2.2263343860173084,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-04-24,5.728982805529414,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-04-25,4.246586852995946,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-04-26,2.76198516385341,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-04-27,1.385472174368478,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-04-28,7.662167585935147,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-04-29,2.422313503206454,0,1,0,0,0
Grandvalira,42.542,1.7336,2022-04-30,7.242724955980153,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-05-01,5.287944656946541,0,1,0,0,0
Grandvalira,42.542,1.7336,2022-05-02,4.012129757204707,0,1,0,1,0
Grandvalira,42.542,1.7336,2022-05-03,4.317216118349408,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-05-04,6.118940455272657,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-05-05,2.399336717757772,0,1,0,1,0
Grandvalira,42.542,1.7336,2022-05-06,4.034652442400294,0,1,0,0,0
Grandvalira,42.542,1.7336,2022-05-07,6.507956677989288,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-05-08,2.8332617075608626,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-05-09,1.5609562905173473,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-05-10,1.501109726582567,0,0,0,0,1
Grandvalira,42.542,1.7336,2022-11-20,13.546562408467448,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-11-21,13.768015214490916,0,1,0,1,0
Grandvalira,42.542,1.7336,2022-11-22,12.631763600879214,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-11-23,15.371616364630452,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-11-24,14.05252891090987,0,1,0,0,1
Grandvalira,42.542,1.7336,2022-11-25,14.535326298389638,0,0,0,1,1
Grandvalira,42.542,1.7336,2022-11-26,10.706042627162162,0,1,0,1,0
Grandvalira,42.542,1.7336,2022-11-27,14.933913254330411,0,1,0,0,0
Grandvalira,42.542,1.7336,2022-11-28,13.225030120503371,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-11-29,9.658896650047453,0,1,0,0,0
Grandvalira,42.542,1.7336,2022-11-30,17.109165342707794,0,1,0,0,0
Grandvalira,42.542,1.7336,2022-12-01,-3.585560001728992,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-02,-1.3443720186058354,1,0,0,1,0
Grandvalira,42.542,1.7336,2022-12-03,-0.6570234720026455,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-12-04,-6.523832070300757,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-05,-2.1009378563416767,0,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-06,-0.5998727917506885,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-07,-3.0007751469337864,1,0,0,0,1
Grandvalira,42.542,1.7336,2022-12-08,-1.5883089109758703,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-09,-4.14442059055786,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-12-10,-3.7230377112559663,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-12-11,-2.923777579833895,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-12,-1.3848719739914457,1,0,0,0,1
Grandvalira,42.542,1.7336,2022-12-13,-8.736637474418828,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-12-14,-3.37843823583457,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-12-15,-4.32427683548664,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-16,-2.1109040349524304,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-17,-3.812352077893885,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-12-18,-4.080345863817296,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-19,-6.956996473859505,1,0,0,1,0
Grandvalira,42.542,1.7336,2022-12-20,-5.016741504527817,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-21,-5.466096936308104,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-12-22,-3.078773225775339,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-12-23,-4.05369006836815,0,0,1,0,0
Grandvalira,42.542,1.7336,2022-12-24,-3.840180648804444,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-25,-0.6100753118229951,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-26,-2.0545971860373786,0,0,1,0,1
Grandvalira,42.542,1.7336,2022-12-27,-1.91413907764543,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-12-28,-4.124918829221906,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-29,-5.68080839174065,1,0,0,0,0
Grandvalira,42.542,1.7336,2022-12-30,1.168061360935898,0,0,0,1,0
Grandvalira,42.542,1.7336,2022-12-31,-3.874060839165982,1,0,0,0,0
Grandvalira,42.542,1.7336,2023-01-01,0.1342372621300831,0,0,1,0,0
Grandvalira,42.542,1.7336,2023-01-02,-0.2198082627507491,0,0,1,0,0
Grandvalira,42.542,1.7336,2023-01-03,-2.127976979773538,0,0,0,0,0
